"contact_country_names","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"Kiribati",4.16115861012086,2.72062691070012,7.0093071841615,0.74602034121982,3.46332224042669,31.5769634688045,20.1819176145012,2.59032729383178,8.21589048182641,13.0507003593986,96.9341916887711,6.14371127175043,0.241654528631842,0.374541990714323,1.14805971579192,0.68417619155355
"Kuwait",2.52204446569658,1.29888972945098,5.60559290255336,0.198304690561666,1.75235455789126,22.6519539594747,17.0551796014437,0.613450733439853,7.69961149882756,12.5000091571014,133.303624265708,2.53675728394142,0.131915783231293,0.220215390365844,1.02379437359695,0.457089750572159
"Kyrgyzstan",3.63260560882942,2.2705680272867,7.18804752508029,0.639304321991702,2.89622016712727,21.8229770669209,21.3330902979888,2.53389286725115,8.01993383588492,12.1763693404731,123.211951716474,6.5198026623443,0.207970840361631,0.300018217164004,1.18198010336022,0.773489057382304
"Lao People's Democratic Republi",3.84621233133485,3.34699853561789,7.15148861699067,0.861892508107273,3.71824337244767,38.9278229579213,24.9911779457898,3.10202169196218,7.10111754744638,15.4959081853474,108.830124386503,6.00253503384816,0.217154670374733,0.450373507190647,1.10406754340633,0.654447703016153
"Latvia",3.3453264031301,0.944405535013469,4.76155272250558,1.09703894328435,1.15313475280738,10.3382788516535,13.2256824046098,3.99878507741967,4.340914188797,6.96442427941238,128.72044239882,17.5021051936577,0.278862197102365,0.414631275296816,3.69971855498264,5.71816365760861
"Lebanon",2.93655474015724,1.72413598699303,5.63514574683987,1.10480652878455,1.86002111947388,21.4963693914056,18.1737929759074,4.07078212907629,5.3091462190404,12.4257316530926,99.3454188064627,11.9690372174612,0.243275526021985,0.532585711598645,2.0993384810611,2.50196563305114
"Lesotho",2.80618171140006,2.39695407165096,5.58498218111925,0.709948544235616,2.77586807014097,35.8356294332285,21.5591886408733,2.76722412404915,6.20322524997111,13.8286509384516,124.396018258484,6.96923837284226,0.231459655488444,0.435371116014568,1.18540917155009,1.18282095329446
"Liberia",5.13049492786888,3.77183526981834,8.37254969999041,1.27472569713154,4.29579465124478,38.2186157994721,25.4079116715081,4.66259158264821,7.95374189262501,14.5679709302489,110.102099266148,6.69221571917821,0.220150859916719,0.394902251875444,0.942883004738814,0.611749678884615
"Lithuania",2.26570026181162,1.16066884986177,4.37898142379589,0.928136361158389,1.23095710682135,18.3532924955521,15.5708041298993,3.50163736185517,4.11668644139348,10.9986402984612,126.293328163684,14.467322928928,0.258627263674192,0.619901829989444,3.23898122757702,4.57501133784349
"Luxembourg",1.79674758381824,0.846462396489789,3.26124473305086,0.135751085949041,1.34788970259386,23.4721862939828,17.3514240231344,0.28494110465773,4.71515078132437,10.6468137161574,160.630313483097,13.1421284562034,0.313901880728681,0.459637395033765,3.86948289389235,7.45718375615557
"Malaysia",3.55252067410194,1.93772811306172,6.0709438371728,0.581702162575105,2.23372437822396,21.0703915092575,18.666837609067,2.11939494130491,6.3885130636509,12.3874822386118,126.064968698506,6.59689281915572,0.186403512980639,0.344494105176586,1.42998608702795,1.123637364365
"Maldives",2.25393940645345,2.02803038558203,5.20813158184325,0.750085871607638,2.26862634611991,31.7758901092117,21.7231413866003,2.66747830912936,6.00914156380374,15.4650199298816,133.504543494054,7.32274199724656,0.197275124432348,0.442353468986863,1.19145313472025,1.00449056200082
"Malta",1.44661762587657,0.658471851835922,3.33780886746069,0.638299246035044,0.824709992886182,16.6080653470528,13.7980630667492,2.28028588783775,3.59647287917341,8.45203602202059,119.296890960398,13.9166912947464,0.256492764787357,0.468439722059122,3.84199159659387,5.05411021714309
"Mauritania",4.77973771106097,3.43144054499992,8.81379409384967,0.961791263933829,4.05442689268141,42.9303215632175,27.2089845740406,3.59654946015791,7.8984116449713,14.5602300360259,92.8190100257831,5.90416781585051,0.227953822214644,0.402109810006885,1.14779300207678,0.542369181547569
"Mauritius",4.36152277835292,1.69157099860728,5.8373341725439,0.707167913964179,1.74248762218308,18.3547982586086,16.8513339932202,2.5597237835258,5.16441132634841,11.20476572063,115.232328070582,9.15843933245035,0.17192162518149,0.373691973132533,2.06817428708895,1.9161306783064
"Mexico",4.50531224466371,2.32661813226444,6.89447939797029,0.918524191843987,2.62935936135398,24.2537939609515,20.9769853264729,3.31612285241884,6.93068624415506,13.7347401526461,114.580133692387,8.15672747648479,0.225788063898261,0.42408367075628,1.53696362131783,1.26951767470306
"Monaco",0.983498960510495,0.599747348302213,3.20347747626054,1.20298100882697,0.65472112197516,16.6788231039153,13.3016888381795,4.38805644623247,2.8145768281856,7.41100464865559,96.9571321253818,22.7494259476355,0.295089823723169,0.673424131813089,5.57597755164143,14.7888598695052
"Mongolia",4.40123660678525,2.08194678686834,7.06463013132505,0.635974076541859,2.68337392807614,18.8204813939809,19.5580263782419,2.23092737332998,8.03656921438542,11.8203708654602,121.350612038498,5.89413612360161,0.197777330258976,0.283912023226098,1.18260220683862,0.705664320801699
"Montenegro",1.99722331302982,1.1191025137525,4.48771839500686,0.791117675153738,1.35487147178546,16.9944339963238,15.2111502137792,3.08985953816316,5.20162258544071,10.3014125730533,111.825907047442,12.925067912889,0.266470037525133,0.478029867216246,2.85955485672044,4.11505021576789
"Morocco",2.19524200820949,1.65720595584329,5.82674754507611,0.912542580299456,2.00936712075628,24.5996494003045,19.7077481676116,3.33295197859331,6.21311015598972,12.3990636574602,107.368641992547,10.8360710435796,0.233508070358345,0.425971432956366,1.69298414770765,1.66198442594006
"Mozambique",7.51027184419334,4.68140091666757,8.50953002144303,0.81683130093137,5.28886028845328,47.0053763534521,22.3324459405418,3.55249097482616,8.70728773804128,12.9261556726984,110.516711847004,5.08535868516356,0.232042994895367,0.349134558140316,0.797298386264787,0.54886747571913
"Namibia",3.98574113104774,2.6946560565292,6.12811156265974,0.661279259405663,3.35843106484346,35.7269965629965,21.1573126037734,1.86961557595048,7.78605172167814,13.7333731504988,127.18985053815,4.95255267881317,0.294789250897322,0.428906075446677,1.13870353223044,0.700262828293677
