"Albania","Algeria","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bangladesh","Belarus","Belgium","Benin","Bolivia","Bosnia_Herzegovina","Botswana","Brazil","Bulgaria","Burkina_Faso","Cambodia","Cameroon","Canada","Cape_Verde","Chile","China","Colombia","Costa_Rica","Denmark","Dominican_Republic","Ecuador","Egypt","Estonia","Ethiopia","Fiji","Finland","France","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Guyana","Haiti","Honduras","Hong_Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kyrgyzstan","Latvia","Lebanon","Lesotho","Liberia","Lithuania","Macedonia","Malaysia","Maldives","Malta","Mauritania","Mexico","Mongolia","Montenegro","Morocco","Mozambique","Namibia","Nepal","Netherlands","New_Zealand","Nicaragua","Niger","Nigeria","Oman","Pakistan","Panama","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Republic_of_Congo","Republic_of_Korea","Romania","Russia","Rwanda","Sao_Tome_and_Principe","Saudi_Arabia","Senegal","Serbia","Sierra_Leone","Singapore","Slovakia","Slovenia","Solomon_Islands","South_Africa","Spain","Sri_Lanka","Suriname","Sweden","Switzerland","Syrian_Arab_Republic","Taiwan","Tajikistan","Tanzania","Thailand","Tunisia","Turkey","Uganda","Ukraine","United_Arab_Emirates","United_Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","Yemen","Zambia","Zimbabwe"
570.1519542971,5516.5223203535,910.5713551424,2495.56802468,82.1675375523,1745.2934775819,664.3390360993,17.446312733,242.4587680606,595.7055092652,8809.3921255442,6016.17789665,2993.5054750128,489.8784482653,55.378019739,58116.3094281897,1816.3119343573,28288.1968100497,3710.9297409,4142.016596605,1081.4143373397,22505.703150024,796.6787983167,7600.1757121222,5899.3671805928,561.7728798827,494.5396898865,588.05717388,4337.3774557093,4003.9874486678,267.3825761873,1486.0132154519,0,171.524303107,68279.061515618,327.3544274279,6838.0759492144,33634.2715458273,2163.752821951,3013.0781700759,27676.6638002314,34.639500034,5857.1188654018,4074.7420432924,405.7973685463,470.7838813885,233.089229,8209.8267765513,1252.4076880778,2898.1227016781,1885.416438599,595.8193877457,1554.6380461535,25329.7749462439,1002.8104859239,395.8339721695,1563.7376868254,575.3142583602,3728.6130494011,2252.823399221,640.712136831,2136.0352459021,25.621829462,2475.496147502,774.5079817313,95.831834077,1026.2355737532,135.06233414,1992.3016694552,10058.6436638366,1289.3816796423,657.86127427,1633.0221193226,83986.935810977,7418.23041955,40.044072969,36.86653919,643.209779696,2.6175720918,11.459152909,648.6080123844,20728.8435955046,0,1937.7579686894,323.55079195,235.905342859,517.6195808362,42.5628079134,1514.2373804922,22328.997978591,543.858550136,5526.1402963525,286.0138195047,2561.958684749,4459.3203498887,383.32090731,36.338978006,1345.3378716031,0,1194.7310568134,15363.4910290722,1446.865946103,87.5214959179,202.65917388,0,35168.3007377796,41109.0729805149,107.97469335,3.1224246134,590.4699998293,793.3473496965,1601.6679025355,99.1070068432,883.3660427392,4075.0655736551,1321.059341125,86.63136904,34806.453385834,15.6997400257,8644.6170388536,1254.4855274775,7338.5766265799,1372.0039928657,24780.9782986438,1020.4729755834,526.231568857,441.7606252062,221.5385659473,9746.487923545,10042.102114776
662.1255894932,1745.9239103553,157.191837965,1196.37891863,2.6012670231,76155.7505540997,1191.4023729996,15.20091915,100.8719121429,839.5492606826,4578.9684110901,3843.404697095,449.1956900383,990.0619568816,0,4504.8393018169,2528.8204401782,3866.1543566446,3891.1936086363,1835.212322788,1203.3469398484,1138.0093967399,85.568890429,8731.582356801,325.0872715093,71.5824174468,23674.6740835912,1529.5916018477,96.11606712,10258.3209921808,503.9106366606,1706.1965634656,0,849.1877886712,83050.4601288979,1055.406078659,245942.880132331,664.66416624,68530.4008391424,198.67721782,158.0998628,0,394.0496282683,298.767758253,866.569834086,27064.7942455883,520.74984177,24119.4438197773,822.3799245428,3977.5856360405,2398.1895737475,1687.4472771083,4060.0874043197,114049.162848684,60.393223905,766.5199880068,1433.498281869,1962.3742876395,3112.4945600278,3620.8051231697,12327.230802377,926.2886287,1.042606232,168.456049417,1045.8297685,15938.779268,1060.3973518381,207.15075214,10467.6825722959,113.90715939,653.7603850784,3439.4644567397,75656.5957636572,5628.9833044619,676.6596117019,20.515433466,26.312371647,29102.5509703826,1.2229559485,3.3297881942,95.089073933,2471.7199568986,0,2425.076286219,48.752127167,2.5068040661,70.7163911356,338.6253507415,14024.0937021236,1318.9284900494,995.4942085747,3997.577258021,653.1767757425,8548.120971299,95283.7060907086,141.39395005,0,1556.2986410197,778.922117752,0,80.554777503,3302.66359621,276.279036917,23159.4750787657,0,739.7675130154,7821.8437970431,131.98288084,14.6603496,27658.7747358678,48869.7243393735,1875.3755264161,349.6791095053,1020.5397786687,418.3738750575,4181.4124896835,68.319659537,96279.2869127595,7.2293480089,18038.284442036,3054.2921109697,108757.460586262,25.764834045,4230.4610569827,2380.9830099874,102.8706709681,660.1153365397,226.0254014326,4002.6928073531,1637.0016539
11.050767263,545.2049698421,5.6808901094,481.57031042,1.2682711689,162.5343296036,197.36482266,7.2413277132,5.6577319334,16.741157738,121.340947669,430.59330066,17.212313966,9.3138016721,0,343.522887141,144.5321909034,1057.1348735429,16.9492744112,1003.0185928771,167.424898083,148.10069587,4.0655986338,843.8554001453,11.7969511902,19.0231229761,17.358124996,45.7576810653,5.0736747642,1372.248025755,4.3903748793,593.47164457,0,5.1160575115,713.0216122949,15.226445674,576.405967006,14730.7762850524,53.6728083541,8.0205610408,2.1283923408,0,54.041271618,7.6129512312,55.02685406,28.781999632,16.608139315,1292.4546371003,11.0301177607,181.1117233333,19.755239557,63.601882003,200.09972783,464.9997042439,4.3258547768,33.212764518,116.27672461,172.4354408524,782.83262283,48.182814524,256.05311777,251.30008861,0,427.115877154,11.200456245,0,116.4904466354,21.63454313,127.06360116,10.140668152,141.9227854246,30.427763726,14.887522022,11591.2811426871,168.04012224,0,6.7773016388,36.1028615578,0,0,13.06797791,13502.5340649998,0,518.1877362226,2.914322957,0,2.8845621531,223.1836173242,84.9604385118,149.450702279,114.01067599,860.7727362298,30.466550839,149.9706658078,350.9562618269,1.1154760584,0,504.1958423594,15358.4092346717,106.43608907,0,680.18974801,3.9466148368,3.3024792361,0,554.2383699723,532.2967355091,26.509825468,0,49.4801439775,46.854779725,197.247167392,115.0356728761,129.819473586,152.7096612371,351.6739800408,1.0676275145,530.8132148025,0,343.723152553,451.1788830328,13751.213209337,3.0751184176,187.8442775441,265.25845484,2.3175503668,9.0608055593,115.72417518,507.4638430233,230.0134133
1922.0102128,7658.03090944,2015.4765069497,10170.439849954,875262.37551871,11885.73981869,4792.56676409,104.39702391,76884.63831017,2659.4882236637,2940.515466606,11421.946277,474.89751956,2064.889574184,414.98611173,11049.7374409505,10637.68336914,11443.171027697,191632,12773.0801322,10469.8234947995,10085.939454,1549.560914969,2643479.55882913,1523.956136403,2322.6323037016,50677.61750705,2209.961978077,263.3591226,22252.88823045,1623.438459137,10341.08228401,62.788656237,2596.272554816,205057.830758222,4004.866684461,270646.760687838,2032.528745525,51867.12078903,1419.1927466,783.2418619198,56.980903889,1645.728066984,1568.839955357,441006.74512,2513.3205314,1824.9330155687,1493774.44935021,1204419.77424318,39600.048991085,3850.39208431,3870.75659432,9721.090571569,163755.621215233,239.72768638,613121.134824948,10257.73468629,17214.2778152382,21399.81775775,3937.0454908,2564.9106657,1736.9975711,202.18672918,493.450148125,4950.7009679,713.60578143,929872.66857562,58536.974045,7088.9447764,409.80997282,7366.2980860942,20075.15014835,11421.946277,13948.80422004,1997.153639748,1061.476856385,38974.76437928,149694.656539376,183050.98814681,107.89731966,416.67221253,14669.194263455,400.5065544,31657.529448294,636.98669498,91.418431283,911.0818683589,499391.60634555,7354.982556533,3026.539432966,107271.34832,12717.7955823,416728.647823565,8272.541707565,132782.277617474,784.75726881,37.707465648,51331.53435871,1513.132284711,4531.909192779,465.62692804,0,466.358645324,969.53652693,84.68049835,136373.31462501,19157.5454569426,71794.969848,129.81079245,4603.5535387139,112414.088814642,9832.926991435,237032.046958218,4111.6048718,5094.277804573,679164.76661493,178.698869581,88030.686419521,93.305186029,16983.1065753326,356290.38653694,289143.226789191,98.547359277,98651.2614131404,4821.06317246,585.6806889009,482175.72766608,6251.27783286,2015.77142026,11391.85261683
386.345864554,774.3529560119,42.082112379,837.70621085,0,12741.003890895,313.974413865,1.0562692625,63.1131536259,246.39813378,39646.2475748824,1304.3409601597,158.805203015,35.407923712,0,931.5152968698,657.957343101,1321.859374997,1375.203369238,720.7892091436,200.1965674322,616.3243747127,4.3447858182,3126.0416322452,88.1757877592,31.963666207,314.236715295,576.8101186919,52.14986822,2939.7028384935,180.892899125,434.2723810054,0,356.457126621,42128.7867871938,244.575693264,33478.5910126165,42.8225587683,1133.425164624,96.893176583,6.2197657919,0,947.3194960954,121.72273377,189.2581432881,12.360118116,275.17566286,54482.9625212343,321.2010071422,471.8769785112,52.7991176344,39834.44311608,24780.3107105199,126115.777889089,28.07788787,120.098846182,348.0380186416,511.6785869321,395.0374443439,2227.6209154777,734.92589755,618.326740211,0,8.6369436232,412.13086102,36.8967391786,308.5245163342,29.4207660015,930.120765028,3.1075862551,85.0687410434,1839.0300264003,259.270486,2736.9699006037,282.3204148035,0,10.66837237,847.916846232,0,1.1349212397,4.9009012266,759.6236640371,0,515.4688851609,3.2326419999,0,2.2236133907,34.167357883,2048.6798034441,789.531421312,140.937988276,1345.6074682216,195.838879849,1442.6015619714,7945.5406668837,4.55099105,0,446.2863368902,94.5070292443,251.233405434,3.6390196564,325.898995005,0,85.548776398,0,77.3545485466,34978.5726028214,26.719410036,0,30165.2025424876,545.895828916,754.483634049,47.7961338017,376.9886177301,1448.203151493,732.032324684,0,1672.5363518399,0,3529.1381293286,679.4436957683,211882.937503712,14.259316822,933.473717597,798.5977253096,26.5716357027,122.0376264992,436.1179949291,737.6700425476,3369.141091294
23388,494.831383125,63.368342686,852.93090945,0,30864.08351019,231.98329174,0,7.3578034145,282.16988979,14194.5015861524,3353.6192921,969.7037625483,21304.0714565164,0,1101.5834055967,1262.064126615,3356.4109671906,1490.43643388,2442.27803803,373.1916323024,852.93090945,42.549809723,3072.6305403189,785.6600052844,46.79827803,14388.717299415,522.987559053,700.38269688,2875.1237468888,179.9435766221,308.7759161882,0,13387.139151742,34089.0436921073,246.4406757666,47073.5317682355,141.520066584,11094.7556388227,670.0757243,47.685510059,0,388.97343019,120.80670256,183.80067401,271.98746055,121.57797578,7762.9623669773,296.2821997617,1280.8525999453,565.6196327985,1744.97247413,5401.3322453095,1678.3624921221,218.28452656,177.058017209,393.54759724,444.3513356434,1844.1351451015,3729.5527165195,470.25480361,391.18096856,0,50.0058223061,412.824432279,9843.9234728,305.6264181576,41.743312736,491.29517292,22.344365494,225.6901290837,1828.4391869,20032,3680.690482774,652.5640515378,5.938060201,7.6278362494,20333.06008146,0,1.2209139141,28.187612767,1763.2339057049,0,930.6960764446,13.632575272,1.0093938408,35.4457229759,78.5985238784,12364.198158658,409.14127498,202.36824355,3378.333822211,165.62382546,875.0791903811,39632.2899949481,40.1197483,0,318.1884586459,154.8456159,24117.1949854462,3.1440043397,679.72342382,97.112764773,0,0,184.8693420323,13642.2644725616,18.853025553,4.4435125519,9082.2940330208,15270.9474729571,539.04995007,70.836346405,617.978339245,2455.5295545231,875.60876256,0,47083.2642231943,1.5844479425,12884.101169292,627.089816383,90444.8736395795,163.15382674,898.6558373218,419.9702195952,28.7808174678,169.4500157059,205.741978093,1081.2103553681,1526.752618
0,0,0,0,637.4482899976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6395964256,0,0,0,0,0,0,0,0,1.2056036995,0,0,0,0,0,0,0,0,0,0,0,4.3621130134,0,0,0,6.4069702441,0,0,0,0,0,0,1.810090999,0,0,0,0,0,0,0,0,0,0,10.87958821,0,0,0,0,0,0,0,0,0,0,0,10.2536506938,0,0,0,0,0,0,0,0,98.690659037,0,0,0,0,1.4589747189,0,0,0,0,0,0,0,0,86.099204232,0,0,0,0,0,0,0,0,0,0,6.1599694769,0,0,14.992643252,0,0,0,0,1.5101758241,0,0,0,0,0,0,0,0,0
351.0208696771,3488.8667636334,59586.0967248799,4958.6671366314,124709.19083981,2508.0857311896,1839.7730390869,42.6717142241,1650.7148484398,486.2946990396,1061.4131614016,2769.176340333,4818.611131332,1535.0911874757,13411.1086750885,52490.1882701406,1830.7285565966,3821.6744827061,18830.7776758294,2566.0440120819,1550.6975175596,6313.9786834184,780.2448984321,20957.5227560554,1295.5731074995,1122.0306974018,515.0149741638,1181.0261456249,2072.6036425151,111186.409897996,204.6307406262,47823.1592364944,1.1836758437,550.3403604194,97218.4888888664,1519.9279795744,158815.460462268,36156.0292751678,2217.0512531157,2156.198766896,283.550898168,4.1814897897,1403.8480758169,1078.0325246631,79486.2132197406,683.6309434494,471.0781853403,143649.846142471,21553.2682120571,12115.9537871384,5242.5272170443,1028.4533746089,33861.97547086,9874.9931717674,429.300871557,1743.7483270832,3020.6584374321,3268.6555891307,89625.0917841831,9540.0509998483,916.0392555663,2739.5714002169,6433.5873046805,129.8266818793,649.6302639419,75.650459714,72783.6409442905,666.0667706776,1593.9753735707,137.1412368574,1467.7544774012,858.18114266,1689.6409024347,8003.087491256,236677.824016297,12730.893410303,1276.570045577,104889.927930313,390.0655102703,41.967495179,152.7791527471,66228.5861990771,30.1534716564,15479.7168926296,263.2811970439,174.987209663,458.7316459006,2944.5157427529,1480.8185540152,29195.5938484762,43091.291000436,140109.676183586,1310.895967542,2641.8208918717,8318.6218712435,5385.7966643771,94.3689611151,35589.1456707375,30306.1383863472,954.170088347,415.2785670475,133086.83340656,99.7837078482,222.6553958818,0,0,65100.7680321521,681.8754550558,20.9779064409,1097.3045896527,71735.1304783929,4155.8019387197,673.4273903372,1558.48351493,53577.6998291348,7188.2031930792,51.6229765486,61146.3940982181,128.7280928401,17159.9383233003,233038.565076304,146818.209411764,1408.91759392,80667.0645601193,2474.6830250946,256.5004944737,1913.0893706817,9288.2917611624,302368.53227596,390034.393771566
22895.6000622655,152498.63426538,70881.0160580284,15328.7761822909,525.2543071894,585212.073522834,3353.2863294193,246.2413341629,333.1459717338,3301.8183700238,1149592.42420477,25229.2259977768,68565.5299461088,8274.8213524679,7.0366686819,169888.420247121,168181.610978286,29833.8194917167,9173.3605694108,38276.373479065,111484.466025539,38430.6387601536,69176.2895361267,96623.0742759903,213671.045824779,30242.0183396901,411616.905206293,30188.3062230479,192041.481780058,183106.479502131,5401.0496562922,3596.30234676,0,214748.499896632,2087601.26698812,3426.5745416357,4997224.23928251,4202.128482516,249459.723534628,66129.3858370992,941.637732309,38.893474748,52768.9333790843,5714.311447162,6484.8681597383,162266.929221947,20034.4673989056,76198.289542771,2295.3028800102,8106.6239916248,7753.2317515735,650849.276631776,197664.125582906,2639809.5393616,4109.0909837791,6976.1615191315,56994.2248680076,5319.9440518366,78088.9058087128,8567.5631498421,77268.957858095,7662.8317504838,4.9396369543,894.8083559114,11692.3355550652,670.6821424661,5180.3822814217,923.0627139538,55887.370909645,2475.0586826988,311530.307581231,13494.2805222883,10751.6104979891,664181.154232405,20174.7960035392,110.5915828464,274.328544137,1092538.9953963,160.196837018,125.834378658,473.8842367244,53290.3426358333,5.2013567504,34472.710193166,1447.1300151385,173.7445839653,66493.4990729068,2261.9032455093,277145.948848749,500452.775813576,102516.403978187,78295.249341752,31688.9969947461,422177.207096675,260091.703248365,444.5250257032,50.0860610436,12685.1117905205,38518.6648561545,8179.3436168797,435.3705278114,14886.9165753289,35454.0069393932,13651.9834573461,0,62346.8696384717,0,494.7144075484,61.0847502962,367512.746492224,998218.438584383,12043.0299392852,2619.2299466019,10134.7438060954,14454.7520056704,65716.242370538,338.6691106614,343068.706971509,17.9753217816,119509.10970217,54156.1764990705,7301089.86798403,77933.017640127,1163008.9129573,5144.6105413948,39384.2558363596,2820.1946849296,4795.2697668831,15727.5077633079,68096.5023343985
140.48374139,1111.721368126,64.40405297,1152.4552733,370.9931478002,459.373435707,369.1751403,4.3859752019,1676.4398185746,174.11289649,57.877070261,2716.0440022,138.530151596,168.90811064,0,1015.3866638373,739.017178957,1900.8024368492,21881.5147588,3255.129087687,301.3183444273,1670.5341871,47.40710516,12986.9366589418,115.8455145621,26.3837777556,91.032277127,514.269139098,32.445174095,4417.6914489876,59.620830948,1934.3434678216,0,57.9495143195,8549.3209395084,172.70728166,5330.8704097397,278.1185718088,539.1040712821,75.129131113,42.500091588,0,942.38672091,120.52027026,964.6958803,88.996762977,47.774796726,273952.125102922,29213.3308097432,6912.940423288,1741.3301413101,96.548924633,373.00822917,1068.6118514153,301.78193213,16896.6383168719,13739.106345433,1149.5418129786,3886.7015954004,5052.4615099282,116.22743803,1064.970602,0,13.4677130515,170.39248659,1.3763957102,49584.1393337792,9071.7379305,213.15271701,17.977031292,188.8020032493,1912.3036885183,781.83098716,1209.680218891,1105.692974868,5.4867909896,1350.5432230204,163.6106989553,72.670249517,0,24.264180971,13510.6791562591,16.331810813,24063.742377941,2.3712354595,0,1.4220802384,2269.6232459037,365.9401196,120.332131385,12526.691308,1928.038382397,427.6888866723,395.7386028449,1503.7076471689,4.6914011299,0,55744.1281061755,63.331796235,147.26125657,21.872951509,74926.954151,5.027531888,36.911717572,0,945.2695070298,609.4329050865,0,0,125.2822263674,167.08521979,1326.7730939869,700.0457347594,442.50660124,457.0808892466,68763.2204217918,4.8801167798,1288.7056405765,1.4864777634,3493.9988726096,62761.9622569502,18804.5690874211,8.6187289122,619.6695690717,1016.2451547808,28.693089048,1576.5844387861,1363.7905409017,5142.2198250633,829.97222346
1.1414613343,4.5768193896,1.520287317,81.700846977,0,40.6219142824,2.091871668,3.7851842543,0,25.56429812,2.860497411,12.486582369,8.1475513105,1.2672284596,0,7855.3572221357,23.3010300199,33.996056291,1.9300227274,11.378182229,73.5761434543,32.854702297,0,280.1914311906,127.6097255659,6.6580641668,4.4245070278,38.9739724099,1.2403515087,154.0565927121,7.656128942,3.972551601,0,2.8424896838,81.4544923707,20.73359595,107.6799644866,34.030840068,9.17758804,3.2199764796,0,0,293.71521758,3.1866168206,14.983049352,6.9449729204,6.9467947175,236.9741869762,0,25.4181213038,2.1554656325,24.4451207353,46.114565869,78.5671400777,35.556668958,14.4395794758,18.653978188,30.3023435747,387.512123655,5.4154165993,38.624354475,1.1197907497,0,0,11.059283807,0,27.9635900324,0,19.31797331,0,56.8030413799,6.1425558294,1.7847092921,169.7124565891,17.063889963,0,0,1384.3954117657,0,0,0,53.896645933,0,13.4061185435,27.336417031,0,25.685177842,133.354041,6.1883852453,14.9818328433,7.0483390806,71.678970355,8.7263920893,20.905469708,64.0110766564,0,0,17.2319686615,3.0885645737,17.596214064,0,178.00889308,0,5.3700451134,0,26.744788664,80.1548721317,0,0,12.1328140012,6.8765402349,55.773820581,4.4110565197,16.1262103931,7.7312479602,91.986762697,0,61.0893777805,0,74.78786109,26.638853669,159.126622034,0,212.2313801127,3.4399498846,48.6908103588,0,11.052700538,6.152604286,39.140711968
1239.844863782,3054.3853436561,282.9216180545,2984.7912589757,161.9921691561,164788.937223042,735.996055113,27.4302017713,118.7650058506,969.0476946075,177618.982292111,4120.9824929754,597.9554390717,25406.4975826496,1.0461272401,3794.3041840038,6034.1708098681,6006.3866824223,3123.5008764123,6809.7300586173,3409.2583916211,4110.7712331156,193.9593652168,95221.815177096,951.6868431483,824.8255429425,74367.9654743065,1097.8612870456,810.1229457136,8702.3283677449,24396.9339253939,767.9582285141,0,78287.8689722448,325053.081501732,770.2734332977,841702.51565571,397.7346409249,36760.5512459763,1180.6056333008,70.8637503684,3.1382199369,2828.5448063634,698.587216171,1667.116570698,167039.051332494,42015.507844809,28286.0430698324,833.7749292554,35264.264677863,1995.2479404289,71217.734307402,4570.960687795,316841.852047343,303.112564986,1726.1557612692,7707.0402069139,1617.919751113,25077.7042480704,2786.6335663277,51671.438783802,20366.9704168705,0,76.3455535833,21606.4568398446,306.7838025702,1488.7331894768,172.3938053395,17771.3911883347,62.431110996,1697.3934509066,5701.0609697045,3635.7867374472,9250.9491650525,2414.1545887608,17.5019003597,102.9502384793,167347.93622737,33.942889953,5.718035188,39.2680924115,11042.4783200067,4.8891088093,5572.2512583528,91.262016771,2.7787922224,167.626632619,494.4831626727,213309.704826951,33911.0559126085,42789.5524813763,14097.3303810017,1755.412879857,4756.5409517865,102504.286137285,65.1530329571,3.1967365275,1947.1545231282,478.7643695415,27668.1893502318,37.3802255784,3394.1755326158,28771.1278625283,9086.5139919495,0,1005.9055577744,373257.821967915,106.5722449024,9.6979113862,0,150901.590992273,12738.1291298861,614.7327374386,2693.3116542136,5738.0371801392,101525.145423685,4.5926349279,149982.142641018,1.437843722,27312.4974933541,8896.4408498255,598938.654521319,147.4381615551,125282.766996372,1292.3873852082,197.3393084215,660.2933131372,2041.7394961391,5149.0982462236,4469.7939748128
10256.645573092,15946.387104178,515.7382186043,19910.4663693807,687.2048871598,275125.737778983,880.6025267168,77.973869742,186.5656284382,914.9571399162,132324.765637227,5123.6422628411,1493.4243854418,21301.4294761192,11.265374115,42230.729776381,52122.071701303,5094.9273284782,5531.2473027274,40637.3679843247,143598.147475303,1976.7605571604,522.251181018,105086.908921709,1947.306249496,1890.738725148,142138.175705419,2232.8736182592,1711.095671884,172290.839071737,744.5404633614,982.8911720858,0,145711.502224706,581827.281969415,890.1112861645,1102465.22268556,543.0847810174,236895.80122696,2138.47507976,58.050930446,7.5464747036,7683.935178796,1261.4962952463,83753.705208031,186748.03436355,2541.0923934715,167928.970637213,2534.7634344986,12357.9759107247,3497.1744532081,130958.428042706,85146.970623107,578136.258171571,745.98482712,84915.1530794972,26730.699514385,2038.2583292715,45389.8083591283,5320.6715953793,43846.673627425,28027.9386278,2.4931687566,46.3801717702,1707.352425419,2879.263230382,2922.3930341114,187.4752759679,57439.747548828,103.767310192,4537.6798150873,3566.6880629278,33741.6596359056,103881.904318341,5944.869315124,19.0110222665,280.9040918446,252850.231112399,158.285769971,23.8172520525,42.305980779,5370.3483280243,3.7015160257,8081.9466038765,249.482452273,14.5092481297,402.3568713493,1330.9507222895,142791.490505237,222232.807677458,93736.7395435697,37737.8082832917,39724.3673981375,67569.1896699954,227195.478660132,44.1928829506,4.5692574165,31815.1312769368,715.5348822533,48505.5089781753,34.726806366,110683.58654548,621.822262803,14938.8460334761,0,71466.3928828158,988633.289831262,155.271169484,5.3470736413,150332.413846222,0,2070.7545922173,1841.0370972902,3578.6676247426,4674.0346812352,145748.048546648,48.0151881141,403675.631567487,2.6262385082,75380.9094430511,185298.472328869,1467697.2457383,382.860782302,674155.361090441,6765.4487566045,304.707852539,1153.6490020389,1082.1335825986,4585.1001252103,15259.6290348998
3324.5721874449,30624.3524812165,3917.5312961303,2592.0970164657,4568.1789934954,74173.5060218586,4246.4189754,50.610294159,11425.6978905029,252.4219472863,9211.8544150229,2797.7996873,2621.5677957102,1408.9780175779,20.1275936688,9341.4547034124,6180.6191787961,1282.323289178,3466.0809489341,3170.058200183,8238.2258316255,408.6900542548,606.2820249187,45228.1897511194,5513.8043060862,826.3642248098,7906.5690143211,2474.9622189967,3925.9541510914,128991.299390177,3857.3829335085,5431.279780892,0,3652.2302991508,64163.7114509249,1082.43260499,37341.3554944202,3154.9788029082,17970.1372627358,2244.1128153963,606.0600943032,18.5136810258,138.6941032723,172.1856984704,3266.4848334739,34898.783006622,3224.40628562,94942.2880826529,7236.2341182363,73602.4095150229,61183.8358233812,3012.9855358415,4000.3048431078,60012.795166191,94.9016485507,6837.4300844059,39534.3752421832,5581.4603201831,8061.6755100815,10115.91104474,5890.940744601,4656.333641464,20.8716065997,1401.34548645,1969.6580729483,1934.3723644,6474.9441691067,3917.9486308789,2621.9143690212,420.78049573,4773.6938188966,1863.8716005306,1374.9323306279,11504.1432268658,611.007140422,206.528274369,6253.2684304212,4160.7257637739,103.3058416264,50.08091095,725.65448771,9838.46680022,198.774302997,23920.6373814443,302.26265738,46.6818723526,428.8515273275,11449.8678988625,8165.2473893121,6080.2439716853,61744.867522373,2398.35115149,2133.7956858832,13221.580785915,55412.2001691811,1735.07777982,22.092308139,213956.350102136,4847.5507060863,1770.9325028897,348.13632514,8146.28799285,1122.72426854,759.06102266,0,8973.8466487792,20587.9468366731,2285.538455349,40.236740028,10972.0453669463,4649.9946897876,0,3622.6488554675,3906.743529093,3317.9343710675,6720.208362425,512.9466985418,165321.298184129,141.8604860333,11478.2585524979,309779.086517459,114800.78236113,665.8358763142,28702.8626177565,1829.2323918688,19719.1835717378,5620.4752026907,3733.8347720426,3166.2827195787,3512.9546546488
124.1830552847,1228.2859125481,185.377990667,1773.2586092251,158205.196823853,38997.8047591045,506.9444208703,61.5109968842,1194.659510368,220.542233485,544.3419060152,3934.7764791,105.6231821,826.8884665273,2.6901301633,509.5569347238,1264.6779200138,3447.7529997191,129122.026120136,3827.9282464596,58954.0421600304,1666.3004178158,287.2910809496,2244714.14192815,372.4839787628,2247.4754961664,366.3828054687,1719.8561647176,83.091541646,3810.055339647,97.981443468,982.7403451301,11.6274440694,978.158078323,50985.2878771306,283.6128564853,53738.3397933753,168.1271223374,1019.2265083016,2682.986830846,118.4241339574,16.140576452,2355.9123975455,1363.7566123069,243790.614844907,206.6794757811,661.0664296706,124561.540834739,318527.058835721,1483.4733107783,2452.9857409397,680.6148956843,1384.6363677878,4609.4254053904,516.200846353,623866.546742231,724.6004012091,2558.0389463854,4468.7789181165,1510.682443772,190.4405838157,402.4972466623,4.0571805667,36.486717389,410.7569518017,47.6000922996,223296.714231784,478.1419616268,437.5402648638,61.7428461875,3130.885644634,27721.9579231657,1745.521730414,1424.3706994133,1316.9229618172,24.136713191,2394.891158998,2800.3961206879,954.5920090174,19.507346542,63.4977024515,4096.4635653561,3.6848928671,8033.4806471872,89.6844155797,7.9422773967,153.5285329063,148983.39157618,1158.7753891317,306.4281217874,1184.0756593702,2681.4706711709,194719.969013883,696.0460236242,9504.3377820436,27.7812744249,2.2963507442,2636.047579722,74.816579935,332.723772413,70.0135710173,215670.082873974,37.1274491453,68.8385395597,7.1100271365,598.3151239117,2457.7417719293,460.1156166876,5.6778424874,719.5513584853,1904.342498021,614.4068798913,0,2990.0281807117,1450.0336211959,323214.066415993,9.438852584,2894.836806843,4.391391391,6805.9388444865,3220.3154542439,35239.7087596878,19.5993866188,488536.422811026,2278.2241752197,105.4669029816,289386.14848096,1766.481339735,2965.7454077613,19721.2563365926
